classifier name,metric name,step,train size,value
tripletnet + RF [random],f1_macro,10,1203,0.8242914391699131
tripletnet + RF [random],f1_macro,11,1228,0.8452013588604608
tripletnet + RF [random],f1_macro,12,1253,0.837856917229139
tripletnet + RF [random],f1_macro,13,1278,0.8622331152434105
tripletnet + RF [random],f1_macro,14,1303,0.8124336574625669
tripletnet + RF [random],f1_macro,15,1328,0.827981633556309
tripletnet + RF [random],f1_macro,16,1353,0.8191511923923613
tripletnet + RF [random],f1_macro,17,1378,0.8379278922530325
tripletnet + RF [random],f1_macro,18,1403,0.8487681236640865
tripletnet + RF [random],f1_macro,19,1428,0.8215292748654534
tripletnet + RF [random],f1_macro,20,1453,0.8334174906225279
tripletnet + RF [random],precision,0,953,0.8807834254451679
tripletnet + RF [random],precision,1,978,0.8385057527593098
tripletnet + RF [random],precision,2,1003,0.836151785355276
tripletnet + RF [random],precision,3,1028,0.8544646702438172
tripletnet + RF [random],precision,4,1053,0.8899136836054478
tripletnet + RF [random],precision,5,1078,0.9064018236843696
tripletnet + RF [random],precision,6,1103,0.9211289568814006
tripletnet + RF [random],precision,7,1128,0.9112758209532403
tripletnet + RF [random],precision,8,1153,0.8796747203198871
tripletnet + RF [random],precision,9,1178,0.8946079944272176
tripletnet + RF [random],precision,10,1203,0.9071984486102134
tripletnet + RF [random],precision,11,1228,0.9183775201725718
tripletnet + RF [random],precision,12,1253,0.9205772218413095
tripletnet + RF [random],precision,13,1278,0.9250900699642676
tripletnet + RF [random],precision,14,1303,0.897884880585347
tripletnet + RF [random],precision,15,1328,0.9131430529160041
tripletnet + RF [random],precision,16,1353,0.8557543174316935
tripletnet + RF [random],precision,17,1378,0.9162001828446235
tripletnet + RF [random],precision,18,1403,0.9038950651339178
tripletnet + RF [random],precision,19,1428,0.9162295561499454
tripletnet + RF [random],precision,20,1453,0.8947692012502955
tripletnet + RF [random],recall,0,953,0.6399369677515983
tripletnet + RF [random],recall,1,978,0.6368162580645731
tripletnet + RF [random],recall,2,1003,0.7037924700178694
tripletnet + RF [random],recall,3,1028,0.7238569288099995
tripletnet + RF [random],recall,4,1053,0.7424849350665456
tripletnet + RF [random],recall,5,1078,0.7314862171079263
tripletnet + RF [random],recall,6,1103,0.7706884847080853
tripletnet + RF [random],recall,7,1128,0.7780528984473982
tripletnet + RF [random],recall,8,1153,0.7491558292084992
tripletnet + RF [random],recall,9,1178,0.7349430984668089
tripletnet + RF [random],recall,10,1203,0.7687010372991732
tripletnet + RF [random],recall,11,1228,0.7924052781618185
tripletnet + RF [random],recall,12,1253,0.7798053600271115
tripletnet + RF [random],recall,13,1278,0.81757124476848
tripletnet + RF [random],recall,14,1303,0.7504123345381724
tripletnet + RF [random],recall,15,1328,0.7766006610962075
tripletnet + RF [random],recall,16,1353,0.7880580471207942
tripletnet + RF [random],recall,17,1378,0.7806257194281488
tripletnet + RF [random],recall,18,1403,0.8073807222640641
tripletnet + RF [random],recall,19,1428,0.7583575966059881
tripletnet + RF [random],recall,20,1453,0.7843912176696117
tripletnet + RF [entropy],accuracy,0,953,0.9162650602409639
tripletnet + RF [entropy],accuracy,1,978,0.9325301204819277
tripletnet + RF [entropy],accuracy,2,1003,0.944578313253012
tripletnet + RF [entropy],accuracy,3,1028,0.9439759036144578
tripletnet + RF [entropy],accuracy,4,1053,0.9457831325301205
tripletnet + RF [entropy],accuracy,5,1078,0.946987951807229
tripletnet + RF [entropy],accuracy,6,1103,0.9506024096385542
tripletnet + RF [entropy],accuracy,7,1128,0.95
tripletnet + RF [entropy],accuracy,8,1153,0.9542168674698795
tripletnet + RF [entropy],accuracy,9,1178,0.9602409638554217
tripletnet + RF [entropy],accuracy,10,1203,0.9572289156626506
tripletnet + RF [entropy],accuracy,11,1228,0.9650602409638555
tripletnet + RF [entropy],accuracy,12,1253,0.9596385542168675
tripletnet + RF [entropy],accuracy,13,1278,0.9596385542168675
tripletnet + RF [entropy],accuracy,14,1303,0.9572289156626506
tripletnet + RF [entropy],accuracy,15,1328,0.9626506024096385
tripletnet + RF [entropy],accuracy,16,1353,0.9668674698795181
tripletnet + RF [entropy],accuracy,17,1378,0.9662650602409638
tripletnet + RF [entropy],accuracy,18,1403,0.9674698795180723
tripletnet + RF [entropy],accuracy,19,1428,0.9662650602409638
tripletnet + RF [entropy],accuracy,20,1453,0.9614457831325302
tripletnet + RF [entropy],f1_macro,0,953,0.688942281973199
tripletnet + RF [entropy],f1_macro,1,978,0.8023734209780162
tripletnet + RF [entropy],f1_macro,2,1003,0.8434222991633955
tripletnet + RF [entropy],f1_macro,3,1028,0.8243346378355889
tripletnet + RF [entropy],f1_macro,4,1053,0.8080648286739989
tripletnet + RF [entropy],f1_macro,5,1078,0.8203458702404054
tripletnet + RF [entropy],f1_macro,6,1103,0.8706484791157258
tripletnet + RF [entropy],f1_macro,7,1128,0.8726128719613898
tripletnet + RF [entropy],f1_macro,8,1153,0.8729627173598058
tripletnet + RF [entropy],f1_macro,9,1178,0.8931831745311355
tripletnet + RF [entropy],f1_macro,10,1203,0.8751196146266802
tripletnet + RF [entropy],f1_macro,11,1228,0.8985192566543457
tripletnet + RF [entropy],f1_macro,12,1253,0.8958155698981394
tripletnet + RF [entropy],f1_macro,13,1278,0.8919872380392245
tripletnet + RF [entropy],f1_macro,14,1303,0.8853017718847271
tripletnet + RF [entropy],f1_macro,15,1328,0.8938985038443823
tripletnet + RF [entropy],f1_macro,16,1353,0.9104593080498218
tripletnet + RF [entropy],f1_macro,17,1378,0.9050023329846258
tripletnet + RF [entropy],f1_macro,18,1403,0.9112334284506997
tripletnet + RF [entropy],f1_macro,19,1428,0.9046729956125468
tripletnet + RF [entropy],f1_macro,20,1453,0.8944907149629066
tripletnet + RF [entropy],precision,0,953,0.8807834254451679
tripletnet + RF [entropy],precision,1,978,0.9144178659640186
tripletnet + RF [entropy],precision,2,1003,0.9145240165922093
tripletnet + RF [entropy],precision,3,1028,0.8883750314927272
tripletnet + RF [entropy],precision,4,1053,0.9251287195203057
tripletnet + RF [entropy],precision,5,1078,0.9056123421543425
tripletnet + RF [entropy],precision,6,1103,0.9324681137190813
tripletnet + RF [entropy],precision,7,1128,0.9283942016711777
tripletnet + RF [entropy],precision,8,1153,0.9132267931427307
tripletnet + RF [entropy],precision,9,1178,0.9499786128017538
tripletnet + RF [entropy],precision,10,1203,0.9375779817428047
tripletnet + RF [entropy],precision,11,1228,0.95354797428948
tripletnet + RF [entropy],precision,12,1253,0.9466293311874494
tripletnet + RF [entropy],precision,13,1278,0.9389735073364127
tripletnet + RF [entropy],precision,14,1303,0.9380750227869873
tripletnet + RF [entropy],precision,15,1328,0.9277405274397637
tripletnet + RF [entropy],precision,16,1353,0.9492389169839897
tripletnet + RF [entropy],precision,17,1378,0.955900636826082
tripletnet + RF [entropy],precision,18,1403,0.9535567732458924
tripletnet + RF [entropy],precision,19,1428,0.9489160518321995
tripletnet + RF [entropy],precision,20,1453,0.9418714038623273
tripletnet + RF [entropy],recall,0,953,0.6399369677515983
tripletnet + RF [entropy],recall,1,978,0.7325282931221235
tripletnet + RF [entropy],recall,2,1003,0.7904965848230496
tripletnet + RF [entropy],recall,3,1028,0.7735854440215275
tripletnet + RF [entropy],recall,4,1053,0.7473318936503863
tripletnet + RF [entropy],recall,5,1078,0.7666645940290335
tripletnet + RF [entropy],recall,6,1103,0.8213345787290208
tripletnet + RF [entropy],recall,7,1128,0.828889000183862
tripletnet + RF [entropy],recall,8,1153,0.8404072115214106
tripletnet + RF [entropy],recall,9,1178,0.8481226973642977
tripletnet + RF [entropy],recall,10,1203,0.8296937294064468
tripletnet + RF [entropy],recall,11,1228,0.8583455449032968
tripletnet + RF [entropy],recall,12,1253,0.8554671523633139
tripletnet + RF [entropy],recall,13,1278,0.8563171869015601
tripletnet + RF [entropy],recall,14,1303,0.8439098177385832
tripletnet + RF [entropy],recall,15,1328,0.8665942582695821
tripletnet + RF [entropy],recall,16,1353,0.8791233258559499
tripletnet + RF [entropy],recall,17,1378,0.8663102582156306
tripletnet + RF [entropy],recall,18,1403,0.876221131368772
tripletnet + RF [entropy],recall,19,1428,0.8698807783861355
tripletnet + RF [entropy],recall,20,1453,0.8579580178606088
