classifier name,metric name,step,train size,value
tripletnet + RF,accuracy,0,957,0.9349397590361446
tripletnet + RF,accuracy,1,982,0.9385542168674699
tripletnet + RF,accuracy,2,1007,0.939156626506024
tripletnet + RF,accuracy,3,1032,0.9367469879518072
tripletnet + RF,accuracy,4,1057,0.9433734939759036
tripletnet + RF,accuracy,5,1082,0.9433734939759036
tripletnet + RF,accuracy,6,1107,0.9536144578313253
tripletnet + RF,accuracy,7,1132,0.9421686746987952
tripletnet + RF,accuracy,8,1157,0.9542168674698795
tripletnet + RF,accuracy,9,1182,0.9481927710843373
tripletnet + RF,accuracy,10,1207,0.9487951807228916
tripletnet + RF,accuracy,11,1232,0.9614457831325302
tripletnet + RF,accuracy,12,1257,0.9506024096385542
tripletnet + RF,accuracy,13,1282,0.9554216867469879
tripletnet + RF,accuracy,14,1307,0.9620481927710843
tripletnet + RF,accuracy,15,1332,0.95
tripletnet + RF,accuracy,16,1357,0.9530120481927711
tripletnet + RF,accuracy,17,1382,0.9602409638554217
tripletnet + RF,accuracy,18,1407,0.9644578313253012
tripletnet + RF,accuracy,19,1432,0.9542168674698795
tripletnet + RF,accuracy,20,1457,0.9572289156626506
tripletnet + RF,f1_macro,0,957,0.679551045008894
tripletnet + RF,f1_macro,1,982,0.7908617432953113
tripletnet + RF,f1_macro,2,1007,0.8130835593564931
tripletnet + RF,f1_macro,3,1032,0.7817678502068472
tripletnet + RF,f1_macro,4,1057,0.8072796766177491
tripletnet + RF,f1_macro,5,1082,0.8223017688066069
tripletnet + RF,f1_macro,6,1107,0.8692097391824113
tripletnet + RF,f1_macro,7,1132,0.8044660814760481
tripletnet + RF,f1_macro,8,1157,0.8714274416541687
tripletnet + RF,f1_macro,9,1182,0.8430047768014186
tripletnet + RF,f1_macro,10,1207,0.8444535093390195
tripletnet + RF,f1_macro,11,1232,0.8941868791301413
tripletnet + RF,f1_macro,12,1257,0.8644353427152074
tripletnet + RF,f1_macro,13,1282,0.8692409564714507
tripletnet + RF,f1_macro,14,1307,0.8961476983535389
tripletnet + RF,f1_macro,15,1332,0.865586202400109
tripletnet + RF,f1_macro,16,1357,0.8797809745312545
tripletnet + RF,f1_macro,17,1382,0.8884454065570786
tripletnet + RF,f1_macro,18,1407,0.8989449216283176
tripletnet + RF,f1_macro,19,1432,0.8665937717210411
tripletnet + RF,f1_macro,20,1457,0.8737014539022698
tripletnet + RF,precision,0,957,0.9240514419832244
tripletnet + RF,precision,1,982,0.967091574855572
tripletnet + RF,precision,2,1007,0.945644312710894
tripletnet + RF,precision,3,1032,0.8908282653575024
tripletnet + RF,precision,4,1057,0.9444192924455418
tripletnet + RF,precision,5,1082,0.9275142860496244
tripletnet + RF,precision,6,1107,0.9294360907512671
tripletnet + RF,precision,7,1132,0.8788215664331027
tripletnet + RF,precision,8,1157,0.9391501016736001
tripletnet + RF,precision,9,1182,0.9075193043736091
tripletnet + RF,precision,10,1207,0.9219961175556046
tripletnet + RF,precision,11,1232,0.9424367458850218
tripletnet + RF,precision,12,1257,0.9167916529417542
tripletnet + RF,precision,13,1282,0.9282692344366353
tripletnet + RF,precision,14,1307,0.9464551437920014
tripletnet + RF,precision,15,1332,0.8998538944899168
tripletnet + RF,precision,16,1357,0.9304868877278029
tripletnet + RF,precision,17,1382,0.9289229069884979
tripletnet + RF,precision,18,1407,0.945016596525561
tripletnet + RF,precision,19,1432,0.9043835476680225
tripletnet + RF,precision,20,1457,0.9322798380418972
tripletnet + RF,recall,0,957,0.6498724356797043
tripletnet + RF,recall,1,982,0.734945084691271
tripletnet + RF,recall,2,1007,0.7591709150769533
