classifier name,metric name,step,train size,value
tripletnet + RF [random],accuracy,17,1425,0.9457831325301205
tripletnet + RF [random],accuracy,18,1450,0.9463855421686747
tripletnet + RF [random],accuracy,19,1475,0.946987951807229
tripletnet + RF [random],accuracy,20,1500,0.9506024096385542
tripletnet + RF [random],f1_macro,0,1000,0.7849742782005035
tripletnet + RF [random],f1_macro,1,1025,0.8238428016213983
tripletnet + RF [random],f1_macro,2,1050,0.8051290437928907
tripletnet + RF [random],f1_macro,3,1075,0.8627710507843626
tripletnet + RF [random],f1_macro,4,1100,0.7852385587267825
tripletnet + RF [random],f1_macro,5,1125,0.8182932712978982
tripletnet + RF [random],f1_macro,6,1150,0.8691307059982423
tripletnet + RF [random],f1_macro,7,1175,0.8620877389215831
tripletnet + RF [random],f1_macro,8,1200,0.859202391443748
tripletnet + RF [random],f1_macro,9,1225,0.8400409894098619
tripletnet + RF [random],f1_macro,10,1250,0.8441307476071099
tripletnet + RF [random],f1_macro,11,1275,0.8300359680906828
tripletnet + RF [random],f1_macro,12,1300,0.8585191093980191
tripletnet + RF [random],f1_macro,13,1325,0.8579787382214379
tripletnet + RF [random],f1_macro,14,1350,0.8534620354552308
tripletnet + RF [random],f1_macro,15,1375,0.8645673139888439
tripletnet + RF [random],f1_macro,16,1400,0.8573132233316819
tripletnet + RF [random],f1_macro,17,1425,0.8573369088445142
tripletnet + RF [random],f1_macro,18,1450,0.8545608571636233
tripletnet + RF [random],f1_macro,19,1475,0.8444751423468949
tripletnet + RF [random],f1_macro,20,1500,0.8666979069682427
tripletnet + RF [random],precision,0,1000,0.9169753735676318
tripletnet + RF [random],precision,1,1025,0.8978793727180825
tripletnet + RF [random],precision,2,1050,0.918674667845534
tripletnet + RF [random],precision,3,1075,0.9270295925984128
tripletnet + RF [random],precision,4,1100,0.9235230946391498
tripletnet + RF [random],precision,5,1125,0.9324968523883925
tripletnet + RF [random],precision,6,1150,0.9069409575418265
tripletnet + RF [random],precision,7,1175,0.9270441098490458
tripletnet + RF [random],precision,8,1200,0.9211508357319598
tripletnet + RF [random],precision,9,1225,0.9056626279703203
tripletnet + RF [random],precision,10,1250,0.9168661658379635
tripletnet + RF [random],precision,11,1275,0.9116688355538285
tripletnet + RF [random],precision,12,1300,0.9237717025901612
tripletnet + RF [random],precision,13,1325,0.9101405488280123
tripletnet + RF [random],precision,14,1350,0.9189285107828156
tripletnet + RF [random],precision,15,1375,0.9247644012075937
tripletnet + RF [random],precision,16,1400,0.8981047297679643
