classifier name,metric name,step,train size,value
tripletnet + RF [entropy],f1_macro,13,1321,0.8940262173067932
tripletnet + RF [entropy],f1_macro,14,1346,0.8989526808239748
tripletnet + RF [entropy],f1_macro,15,1371,0.8741130512621039
tripletnet + RF [entropy],f1_macro,16,1396,0.8969712459033607
tripletnet + RF [entropy],f1_macro,17,1421,0.8855045791999879
tripletnet + RF [entropy],f1_macro,18,1446,0.8941969965464353
tripletnet + RF [entropy],f1_macro,19,1471,0.8927939634373953
tripletnet + RF [entropy],f1_macro,20,1496,0.9021886458769061
tripletnet + RF [entropy],precision,0,996,0.8422048360876293
tripletnet + RF [entropy],precision,1,1021,0.8690351128430462
tripletnet + RF [entropy],precision,2,1046,0.922605126446119
tripletnet + RF [entropy],precision,3,1071,0.9166917792224145
tripletnet + RF [entropy],precision,4,1096,0.9172062330089087
tripletnet + RF [entropy],precision,5,1121,0.9296120477745207
tripletnet + RF [entropy],precision,6,1146,0.9228086887362746
tripletnet + RF [entropy],precision,7,1171,0.9306591484929401
tripletnet + RF [entropy],precision,8,1196,0.9428163800383841
tripletnet + RF [entropy],precision,9,1221,0.9399782216725147
tripletnet + RF [entropy],precision,10,1246,0.9283308435984221
tripletnet + RF [entropy],precision,11,1271,0.9349447482857991
tripletnet + RF [entropy],precision,12,1296,0.8991858408354748
tripletnet + RF [entropy],precision,13,1321,0.9299778371425557
tripletnet + RF [entropy],precision,14,1346,0.9484810836799531
tripletnet + RF [entropy],precision,15,1371,0.9189492359521972
tripletnet + RF [entropy],precision,16,1396,0.9388013437689526
tripletnet + RF [entropy],precision,17,1421,0.9416622531622532
tripletnet + RF [entropy],precision,18,1446,0.9351633115400055
tripletnet + RF [entropy],precision,19,1471,0.950507889546351
tripletnet + RF [entropy],precision,20,1496,0.9390206871231994
tripletnet + RF [entropy],recall,0,996,0.7043759146931499
tripletnet + RF [entropy],recall,1,1021,0.7215564369330962
tripletnet + RF [entropy],recall,2,1046,0.7796305798581219
tripletnet + RF [entropy],recall,3,1071,0.8407417080445996
tripletnet + RF [entropy],recall,4,1096,0.8373383221336459
tripletnet + RF [entropy],recall,5,1121,0.8303647490073077
tripletnet + RF [entropy],recall,6,1146,0.8200869053252008
tripletnet + RF [entropy],recall,7,1171,0.8604940141329062
tripletnet + RF [entropy],recall,8,1196,0.8470930316645463
tripletnet + RF [entropy],recall,9,1221,0.8562063285949801
tripletnet + RF [entropy],recall,10,1246,0.8598249161354945
tripletnet + RF [entropy],recall,11,1271,0.8463855826940371
tripletnet + RF [entropy],recall,12,1296,0.8520106919127016
tripletnet + RF [entropy],recall,13,1321,0.8643404307254343
tripletnet + RF [entropy],recall,14,1346,0.8623279015594637
tripletnet + RF [entropy],recall,15,1371,0.8396070316588163
tripletnet + RF [entropy],recall,16,1396,0.8633416944032897
tripletnet + RF [entropy],recall,17,1421,0.8459450860627241
tripletnet + RF [entropy],recall,18,1446,0.8626976781629366
tripletnet + RF [entropy],recall,19,1471,0.8520844534865823
tripletnet + RF [entropy],recall,20,1496,0.874278172941277
