classifier name,metric name,step,train size,value
tripletnet + RF [random],accuracy,17,1425,0.9439759036144578
tripletnet + RF [random],accuracy,18,1450,0.9439759036144578
tripletnet + RF [random],accuracy,19,1475,0.9475903614457831
tripletnet + RF [random],accuracy,20,1500,0.9536144578313253
tripletnet + RF [random],f1_macro,0,1000,0.774991171061029
tripletnet + RF [random],f1_macro,1,1025,0.8439379896941407
tripletnet + RF [random],f1_macro,2,1050,0.7932189771307835
tripletnet + RF [random],f1_macro,3,1075,0.794865692802213
tripletnet + RF [random],f1_macro,4,1100,0.8033778034515763
tripletnet + RF [random],f1_macro,5,1125,0.8348700033149244
tripletnet + RF [random],f1_macro,6,1150,0.7830371395952161
tripletnet + RF [random],f1_macro,7,1175,0.8242838571619029
tripletnet + RF [random],f1_macro,8,1200,0.8274959964431783
tripletnet + RF [random],f1_macro,9,1225,0.812036808530976
tripletnet + RF [random],f1_macro,10,1250,0.8404794849618689
tripletnet + RF [random],f1_macro,11,1275,0.8018776652262629
tripletnet + RF [random],f1_macro,12,1300,0.8488954952074845
tripletnet + RF [random],f1_macro,13,1325,0.8642762445926406
tripletnet + RF [random],f1_macro,14,1350,0.8351097328258261
tripletnet + RF [random],f1_macro,15,1375,0.862944264607267
tripletnet + RF [random],f1_macro,16,1400,0.8519725255588402
tripletnet + RF [random],f1_macro,17,1425,0.8444139367990722
tripletnet + RF [random],f1_macro,18,1450,0.8257554212904766
tripletnet + RF [random],f1_macro,19,1475,0.8233713376810099
tripletnet + RF [random],f1_macro,20,1500,0.8717222716469255
tripletnet + RF [random],precision,0,1000,0.906368522200936
tripletnet + RF [random],precision,1,1025,0.9189920529962032
tripletnet + RF [random],precision,2,1050,0.8684879336163279
tripletnet + RF [random],precision,3,1075,0.923005405175152
tripletnet + RF [random],precision,4,1100,0.9023186970348392
tripletnet + RF [random],precision,5,1125,0.9238344048304972
tripletnet + RF [random],precision,6,1150,0.9241434179430883
tripletnet + RF [random],precision,7,1175,0.9299348766393066
tripletnet + RF [random],precision,8,1200,0.9092818835234461
tripletnet + RF [random],precision,9,1225,0.9209622517876547
tripletnet + RF [random],precision,10,1250,0.915630076850211
tripletnet + RF [random],precision,11,1275,0.8619753633047387
tripletnet + RF [random],precision,12,1300,0.9303107769561691
tripletnet + RF [random],precision,13,1325,0.9356195590535041
tripletnet + RF [random],precision,14,1350,0.9284698604822118
tripletnet + RF [random],precision,15,1375,0.9422023420242238
tripletnet + RF [random],precision,16,1400,0.9301037726805557
tripletnet + RF [random],precision,17,1425,0.8881400761666709
tripletnet + RF [random],precision,18,1450,0.9213322932828077
tripletnet + RF [random],precision,19,1475,0.9124618967102387
tripletnet + RF [random],precision,20,1500,0.9418290551674543
tripletnet + RF [random],recall,0,1000,0.7183167043766888
tripletnet + RF [random],recall,1,1025,0.7920529190424405
tripletnet + RF [random],recall,2,1050,0.7446731839631404
tripletnet + RF [random],recall,3,1075,0.7391766834902709
tripletnet + RF [random],recall,4,1100,0.7474863564673248
tripletnet + RF [random],recall,5,1125,0.7751259053849928
tripletnet + RF [random],recall,6,1150,0.7162614332920916
tripletnet + RF [random],recall,7,1175,0.7625757297689638
tripletnet + RF [random],recall,8,1200,0.772385837987717
tripletnet + RF [random],recall,9,1225,0.760307218901107
tripletnet + RF [random],recall,10,1250,0.7910641639355136
tripletnet + RF [random],recall,11,1275,0.7663729552715838
tripletnet + RF [random],recall,12,1300,0.799671744198836
tripletnet + RF [random],recall,13,1325,0.8179203086810969
tripletnet + RF [random],recall,14,1350,0.7849961289863081
tripletnet + RF [random],recall,15,1375,0.8141212920955269
tripletnet + RF [random],recall,16,1400,0.8042366499888084
tripletnet + RF [random],recall,17,1425,0.809961646876743
tripletnet + RF [random],recall,18,1450,0.7635478397058806
tripletnet + RF [random],recall,19,1475,0.7744812473510543
tripletnet + RF [random],recall,20,1500,0.8193616803460111
tripletnet + RF [entropy],accuracy,0,1000,0.9373493975903614
tripletnet + RF [entropy],accuracy,1,1025,0.9337349397590361
tripletnet + RF [entropy],accuracy,2,1050,0.9493975903614458
tripletnet + RF [entropy],accuracy,3,1075,0.9506024096385542
tripletnet + RF [entropy],accuracy,4,1100,0.9463855421686747
tripletnet + RF [entropy],accuracy,5,1125,0.9566265060240964
tripletnet + RF [entropy],accuracy,6,1150,0.9554216867469879
tripletnet + RF [entropy],accuracy,7,1175,0.9530120481927711
tripletnet + RF [entropy],accuracy,8,1200,0.9536144578313253
tripletnet + RF [entropy],accuracy,9,1225,0.958433734939759
tripletnet + RF [entropy],accuracy,10,1250,0.9626506024096385
tripletnet + RF [entropy],accuracy,11,1275,0.9530120481927711
tripletnet + RF [entropy],accuracy,12,1300,0.9578313253012049
tripletnet + RF [entropy],accuracy,13,1325,0.9572289156626506
tripletnet + RF [entropy],accuracy,14,1350,0.958433734939759
tripletnet + RF [entropy],accuracy,15,1375,0.9596385542168675
tripletnet + RF [entropy],accuracy,16,1400,0.9626506024096385
tripletnet + RF [entropy],accuracy,17,1425,0.9596385542168675
tripletnet + RF [entropy],accuracy,18,1450,0.9620481927710843
tripletnet + RF [entropy],accuracy,19,1475,0.963855421686747
tripletnet + RF [entropy],accuracy,20,1500,0.9644578313253012
tripletnet + RF [entropy],f1_macro,0,1000,0.774991171061029
tripletnet + RF [entropy],f1_macro,1,1025,0.7904499492373286
tripletnet + RF [entropy],f1_macro,2,1050,0.875992373752179
tripletnet + RF [entropy],f1_macro,3,1075,0.8613068269769475
tripletnet + RF [entropy],f1_macro,4,1100,0.8471797318816845
tripletnet + RF [entropy],f1_macro,5,1125,0.8684071552349752
tripletnet + RF [entropy],f1_macro,6,1150,0.8860748939173193
tripletnet + RF [entropy],f1_macro,7,1175,0.8647290483645902
tripletnet + RF [entropy],f1_macro,8,1200,0.8661671026973069
tripletnet + RF [entropy],f1_macro,9,1225,0.8796283589950431
tripletnet + RF [entropy],f1_macro,10,1250,0.8911857469595763
tripletnet + RF [entropy],f1_macro,11,1275,0.882388581553123
tripletnet + RF [entropy],f1_macro,12,1300,0.8799339177525546
tripletnet + RF [entropy],f1_macro,13,1325,0.8809540529791674
tripletnet + RF [entropy],f1_macro,14,1350,0.8907118524013597
tripletnet + RF [entropy],f1_macro,15,1375,0.8924770604410248
tripletnet + RF [entropy],f1_macro,16,1400,0.8917829974118421
tripletnet + RF [entropy],f1_macro,17,1425,0.8816487590886923
