classifier name,metric name,step,train size,value
tripletnet + RF,accuracy,0,996,0.936144578313253
tripletnet + RF,accuracy,1,1021,0.9439759036144578
tripletnet + RF,accuracy,2,1046,0.9457831325301205
tripletnet + RF,accuracy,3,1071,0.9439759036144578
tripletnet + RF,accuracy,4,1096,0.9512048192771084
tripletnet + RF,accuracy,5,1121,0.9475903614457831
tripletnet + RF,accuracy,6,1146,0.9331325301204819
tripletnet + RF,accuracy,7,1171,0.9506024096385542
tripletnet + RF,accuracy,8,1196,0.95
tripletnet + RF,accuracy,9,1221,0.9578313253012049
tripletnet + RF,accuracy,10,1246,0.9512048192771084
tripletnet + RF,accuracy,11,1271,0.9626506024096385
tripletnet + RF,accuracy,12,1296,0.958433734939759
tripletnet + RF,accuracy,13,1321,0.9596385542168675
tripletnet + RF,accuracy,14,1346,0.9548192771084337
tripletnet + RF,accuracy,15,1371,0.9578313253012049
tripletnet + RF,accuracy,16,1396,0.9560240963855422
tripletnet + RF,accuracy,17,1421,0.9578313253012049
tripletnet + RF,accuracy,18,1446,0.9650602409638555
tripletnet + RF,accuracy,19,1471,0.9602409638554217
tripletnet + RF,accuracy,20,1496,0.9602409638554217
tripletnet + RF,f1_macro,0,996,0.7451407206238446
tripletnet + RF,f1_macro,1,1021,0.7499745082095302
tripletnet + RF,f1_macro,2,1046,0.7842806354689354
tripletnet + RF,f1_macro,3,1071,0.7917426142599708
tripletnet + RF,f1_macro,4,1096,0.8100507650001549
tripletnet + RF,f1_macro,5,1121,0.8074125204988729
tripletnet + RF,f1_macro,6,1146,0.7358690562118189
tripletnet + RF,f1_macro,7,1171,0.8388891594256283
tripletnet + RF,f1_macro,8,1196,0.8134127195230342
tripletnet + RF,f1_macro,9,1221,0.8724024567786225
tripletnet + RF,f1_macro,10,1246,0.8252403686956246
tripletnet + RF,f1_macro,11,1271,0.8954709997252163
tripletnet + RF,f1_macro,12,1296,0.8618870768423008
tripletnet + RF,f1_macro,13,1321,0.8931157198242227
tripletnet + RF,f1_macro,14,1346,0.8807494361939601
tripletnet + RF,f1_macro,15,1371,0.8827994212276116
tripletnet + RF,f1_macro,16,1396,0.8770954870436019
tripletnet + RF,f1_macro,17,1421,0.8518365745127288
tripletnet + RF,f1_macro,18,1446,0.8968399347298407
tripletnet + RF,f1_macro,19,1471,0.8785129613536931
tripletnet + RF,f1_macro,20,1496,0.8717695970924563
tripletnet + RF,precision,0,996,0.9272492646844366
tripletnet + RF,precision,1,1021,0.8610425067537294
tripletnet + RF,precision,2,1046,0.8681022154161683
tripletnet + RF,precision,3,1071,0.9135220250070761
tripletnet + RF,precision,4,1096,0.8700600523607044
tripletnet + RF,precision,5,1121,0.9023599911440373
