classifier name,metric name,step,train size,value
tripletnet + RF [entropy],accuracy,15,1375,0.9650602409638555
tripletnet + RF [entropy],accuracy,16,1400,0.9632530120481928
tripletnet + RF [entropy],accuracy,17,1425,0.9608433734939759
tripletnet + RF [entropy],accuracy,18,1450,0.9614457831325302
tripletnet + RF [entropy],accuracy,19,1475,0.9692771084337349
tripletnet + RF [entropy],accuracy,20,1500,0.9674698795180723
tripletnet + RF [entropy],f1_macro,0,1000,0.7708146341662074
tripletnet + RF [entropy],f1_macro,1,1025,0.7917373290689541
tripletnet + RF [entropy],f1_macro,2,1050,0.8324658170082117
tripletnet + RF [entropy],f1_macro,3,1075,0.8715503434951035
tripletnet + RF [entropy],f1_macro,4,1100,0.8762892363845459
tripletnet + RF [entropy],f1_macro,5,1125,0.8581785355060875
tripletnet + RF [entropy],f1_macro,6,1150,0.8438264813327603
tripletnet + RF [entropy],f1_macro,7,1175,0.8703215293511976
tripletnet + RF [entropy],f1_macro,8,1200,0.8745570027088331
tripletnet + RF [entropy],f1_macro,9,1225,0.8695279708174111
tripletnet + RF [entropy],f1_macro,10,1250,0.877583370172407
tripletnet + RF [entropy],f1_macro,11,1275,0.8720025591917404
tripletnet + RF [entropy],f1_macro,12,1300,0.8946887270030217
tripletnet + RF [entropy],f1_macro,13,1325,0.8801369943452759
tripletnet + RF [entropy],f1_macro,14,1350,0.8728163826447595
tripletnet + RF [entropy],f1_macro,15,1375,0.9112633050849928
tripletnet + RF [entropy],f1_macro,16,1400,0.8900894494020972
tripletnet + RF [entropy],f1_macro,17,1425,0.8897995775008489
tripletnet + RF [entropy],f1_macro,18,1450,0.887412085131554
tripletnet + RF [entropy],f1_macro,19,1475,0.9026714913575467
tripletnet + RF [entropy],f1_macro,20,1500,0.8961808509945204
tripletnet + RF [entropy],precision,0,1000,0.928904819140677
tripletnet + RF [entropy],precision,1,1025,0.9214968174705593
tripletnet + RF [entropy],precision,2,1050,0.9236943387001013
tripletnet + RF [entropy],precision,3,1075,0.9359897422890642
tripletnet + RF [entropy],precision,4,1100,0.9056570663557366
tripletnet + RF [entropy],precision,5,1125,0.9306151015837466
tripletnet + RF [entropy],precision,6,1150,0.906696506048644
tripletnet + RF [entropy],precision,7,1175,0.915449080905139
tripletnet + RF [entropy],precision,8,1200,0.9068038017001653
tripletnet + RF [entropy],precision,9,1225,0.8980267953678795
tripletnet + RF [entropy],precision,10,1250,0.9262335053854492
tripletnet + RF [entropy],precision,11,1275,0.9267892600094554
tripletnet + RF [entropy],precision,12,1300,0.9331755236324055
tripletnet + RF [entropy],precision,13,1325,0.9341307806544581
tripletnet + RF [entropy],precision,14,1350,0.9229394060441078
tripletnet + RF [entropy],precision,15,1375,0.9450552468821851
tripletnet + RF [entropy],precision,16,1400,0.9385930562239435
tripletnet + RF [entropy],precision,17,1425,0.923584530046601
tripletnet + RF [entropy],precision,18,1450,0.9333962290974511
tripletnet + RF [entropy],precision,19,1475,0.9446093902353713
tripletnet + RF [entropy],precision,20,1500,0.9493013905179126
tripletnet + RF [entropy],recall,0,1000,0.710125923748518
tripletnet + RF [entropy],recall,1,1025,0.7345665164047968
tripletnet + RF [entropy],recall,2,1050,0.7774670541068313
tripletnet + RF [entropy],recall,3,1075,0.8241776911887199
tripletnet + RF [entropy],recall,4,1100,0.8518383664995742
tripletnet + RF [entropy],recall,5,1125,0.8067511428926395
tripletnet + RF [entropy],recall,6,1150,0.797080930101397
tripletnet + RF [entropy],recall,7,1175,0.8320925498254015
tripletnet + RF [entropy],recall,8,1200,0.8471380721619017
tripletnet + RF [entropy],recall,9,1225,0.8455453085728625
tripletnet + RF [entropy],recall,10,1250,0.8431569953155982
tripletnet + RF [entropy],recall,11,1275,0.8325934947943967
tripletnet + RF [entropy],recall,12,1300,0.8652544054896156
tripletnet + RF [entropy],recall,13,1325,0.8407903878614216
tripletnet + RF [entropy],recall,14,1350,0.8370103405940561
tripletnet + RF [entropy],recall,15,1375,0.8841032695448969
tripletnet + RF [entropy],recall,16,1400,0.8563580974943849
tripletnet + RF [entropy],recall,17,1425,0.8623109234343331
tripletnet + RF [entropy],recall,18,1450,0.8561655485226547
tripletnet + RF [entropy],recall,19,1475,0.8703767346361755
tripletnet + RF [entropy],recall,20,1500,0.8579293577149578
